Commit_Hash;Source;Factor;N;SamplesPerInput;Experiment;Target;RMSE_Marginal_Mean;RMSE_Marginal_Variance;RMSE_Marginal_Rho;RMSE_Marginal_Tau;RMSE_Msg_Mean;RMSE_Msg_Variance;RMSE_Msg_Rho;RMSE_Msg_Tau;MAE_Marginal_Mean;MAE_Marginal_Variance;MAE_Marginal_Rho;MAE_Marginal_Tau;MAE_Msg_Mean;MAE_Msg_Variance;MAE_Msg_Rho;MAE_Msg_Tau;MAPE_Marginal_Mean;MAPE_Marginal_Variance;MAPE_Marginal_Rho;MAPE_Marginal_Tau;MAPE_Msg_Mean;MAPE_Msg_Variance;MAPE_Msg_Rho;MAPE_Msg_Tau
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;100000;3;targets_Z;5.487208366394043;8.133963584899902;4.471958160400391;2099.236083984375;463.4179382324219;8285.59765625;4.471958160400391;2099.236083984375;4.4527482986450195;4.794924736022949;0.2012786716222763;54.054534912109375;323.14849853515625;5338.04296875;0.2012786716222763;54.054534912109375;0.08800289034843445;0.04822671785950661;3.6455869674682617;3.113555908203125;4.7177276611328125;1.8307079076766968;12.472066879272461;14.100107192993164
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;2;targets_Z;16.181612014770508;20.2882022857666;8.675728797912598;845.6485595703125;1408.144775390625;10654.267578125;8.675728797912598;845.6485595703125;13.238667488098145;11.21462631225586;0.7541822791099548;61.84662628173828;1000.4972534179688;6949.751953125;0.7541822791099548;61.84662628173828;0.5711587071418762;0.09028394520282745;13.304217338562012;13.810907363891602;13.123870849609375;2.197115898132324;84.25827026367188;103.03142547607422
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;100000;1;targets_X;3.1105682849884033;7.927799224853516;13.894407272338867;773.05078125;110.28528594970703;1977.3643798828125;13.894407272338867;773.05078125;2.318662405014038;4.781896591186523;1.9623432159423828;98.0165786743164;49.539730072021484;680.045654296875;1.9623432159423828;98.0165786743164;0.45206427574157715;0.20788580179214478;12.431839942932129;13.446722030639648;2.4434797763824463;4.549243927001953;13.862979888916016;15.233621597290039
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;2;targets_X;3.405900478363037;11.755851745605469;27.904041290283203;1628.8516845703125;148.0144500732422;2429.641845703125;27.904041290283203;1628.8516845703125;2.5752785205841064;6.681553363800049;7.952657222747803;420.4223937988281;56.167327880859375;643.638427734375;7.952657222747803;420.4223937988281;0.13638262450695038;0.29934126138687134;42.887413024902344;42.69040298461914;4.472820281982422;2.2328085899353027;280.9302062988281;258.955078125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;100;1000000;1;targets_Z;35.899681091308594;39.43526077270508;0.0014361790381371975;0.9920073747634888;3232.076416015625;9674.8837890625;0.0014361790381371975;0.9920073747634888;31.272754669189453;21.55782699584961;0.0008426555432379246;0.5372170209884644;2539.53759765625;7609.08837890625;0.0008426555432379246;0.5372170209884644;0.12775647640228271;0.12376562505960464;0.12397319078445435;0.17865069210529327;10.762046813964844;5.112936496734619;2.058375120162964;5.668668746948242
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;100000;3;targets_Y;4.804747104644775;9.339401245117188;0.0388123020529747;2.924443483352661;665.2159423828125;281.196044921875;0.0388123020529747;2.924443483352661;4.190006256103516;6.712103366851807;0.01286010816693306;0.6967815160751343;121.12648010253906;104.16053009033203;0.01286010816693306;0.6967815160751343;0.40990787744522095;0.2648691236972809;0.15716911852359772;0.43930771946907043;6.208651542663574;2.3908445835113525;0.38020992279052734;3.1605160236358643
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;100000;1;targets_Y;1.670806646347046;4.890928745269775;0.022406933829188347;1.3450119495391846;651.3695068359375;217.62310791015625;0.022406933829188347;1.3450119495391846;0.7763818502426147;3.163236618041992;0.008148564025759697;0.38725754618644714;94.07364654541016;73.43809509277344;0.008148564025759697;0.38725754618644714;0.06370896846055984;0.13896669447422028;0.09109021723270416;0.1294756829738617;2.7281081676483154;1.706078290939331;0.25701162219047546;0.6705617904663086
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000;3;targets_Y;4.684563159942627;16.564990997314453;26.352407455444336;1598.5084228515625;173.94537353515625;2275.258544921875;26.352407455444336;1598.5084228515625;3.706024169921875;9.58957290649414;7.055833339691162;374.2609558105469;63.376075744628906;648.5657958984375;7.055833339691162;374.2609558105469;0.3890109062194824;0.3449406623840332;38.560813903808594;42.097713470458984;4.583827495574951;2.7837717533111572;202.0360107421875;249.90567016601562
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000;3;targets_X;5.9659576416015625;66.5533676147461;99.9349365234375;4649.34814453125;50.43452835083008;184.074462890625;99.9349365234375;4649.34814453125;3.8651304244995117;50.28927230834961;99.93489074707031;3896.517333984375;37.029476165771484;143.93341064453125;99.93489074707031;3896.517333984375;0.4331769347190857;0.9993481040000916;5028.93017578125;6754.83984375;3.3386240005493164;0.9997656345367432;14388.392578125;63382.20703125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;100000;1;targets_Z;4.59109354019165;15.601125717163086;7.744739055633545;1712.0557861328125;364.5644226074219;10684.693359375;7.744739055633545;1712.0557861328125;3.5482068061828613;8.721137046813965;0.6024165749549866;102.34663391113281;242.15167236328125;7127.42529296875;0.6024165749549866;102.34663391113281;0.050884101539850235;0.07031334191560745;7.754660129547119;8.139007568359375;44.80324935913086;2.099766731262207;27.59613609313965;43.88312530517578
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;2;targets_X;8.9454345703125;29.6151065826416;50.992820739746094;2936.57568359375;320.5128173828125;1826.2431640625;50.992820739746094;2936.57568359375;7.136796951293945;19.040103912353516;26.127540588378906;1300.7337646484375;97.396484375;552.8278198242188;26.127540588378906;1300.7337646484375;0.48128509521484375;0.5783714652061462;282.9007568359375;339.3068542480469;11.328048706054688;1.9744346141815186;1044.4000244140625;1096.83154296875
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;1;targets_X;3.9887287616729736;12.852625846862793;23.127283096313477;1387.7652587890625;154.02850341796875;1723.2879638671875;23.127283096313477;1387.7652587890625;3.202876567840576;7.372816562652588;5.446003437042236;283.42413330078125;61.42491149902344;506.4938049316406;5.446003437042236;283.42413330078125;0.17399199306964874;0.3575156629085541;19.416372299194336;23.3240909576416;2.832742691040039;3.3561339378356934;77.7364730834961;96.11921691894531
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000;2;targets_Y;4.291527271270752;14.256743431091309;20.693138122558594;1177.35546875;188.39561462402344;2422.6552734375;20.693138122558594;1177.35546875;3.408198356628418;8.801645278930664;4.351081848144531;205.25387573242188;80.20096588134766;770.5318603515625;4.351081848144531;205.25387573242188;0.2617422044277191;0.3990364372730255;20.445913314819336;21.33915138244629;3.276421308517456;4.026416301727295;107.0826416015625;99.7446060180664
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;3;targets_Z;8.250860214233398;21.981876373291016;0.049426060169935226;6.957713603973389;694.3402709960938;10530.76953125;0.049426060169935226;6.957713603973389;6.64470100402832;11.583612442016602;0.0040191663429141045;0.6847660541534424;478.6744384765625;6908.853515625;0.0040191663429141045;0.6847660541534424;0.0674629956483841;0.12717649340629578;0.12036281079053879;0.15857753157615662;6.225849628448486;4.247684955596924;1.0455669164657593;3.777996778488159
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;100;1000000;2;targets_X;8.274459838867188;67.46763610839844;99.90165710449219;4998.24169921875;49.47282791137695;174.12901306152344;99.90165710449219;4998.24169921875;5.992311477661133;47.91841506958008;99.90154266357422;4290.5029296875;35.90154266357422;131.25576782226562;99.90154266357422;4290.5029296875;0.2679288685321808;0.9990174174308777;4791.83154296875;4696.2646484375;1.4890062808990479;0.9996800422668457;13122.201171875;32126.24609375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;500;1000000;3;targets_Z;46.4648551940918;25.714216232299805;14.200972557067871;7029.88232421875;3987.540771484375;12746.236328125;14.200972557067871;7029.88232421875;37.14541244506836;14.920198440551758;2.0198118686676025;895.520263671875;2781.315673828125;8894.384765625;2.0198118686676025;895.520263671875;0.2683272957801819;0.1565646380186081;26.37102699279785;29.132333755493164;23.894060134887695;5.924360275268555;1537.48779296875;1633.8023681640625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000;3;targets_Y;4.113275051116943;30.288368225097656;3.1760501861572266;211.96702575683594;1973.3077392578125;1825.622802734375;3.1760501861572266;211.96702575683594;3.2735681533813477;15.819233894348145;0.1159893050789833;7.507034778594971;527.2074584960938;567.1130981445312;0.1159893050789833;7.507034778594971;0.6221532225608826;0.6738964319229126;1.0400264263153076;1.4352037906646729;23.054712295532227;20.33876609802246;2.7649314403533936;3.9897782802581787
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000;2;targets_X;2.6180734634399414;26.48511505126953;10.534180641174316;432.1479797363281;2089.573486328125;1887.879638671875;10.534180641174316;432.1479797363281;1.8758331537246704;13.882453918457031;1.128143548965454;34.978790283203125;536.7999267578125;542.7421875;1.128143548965454;34.978790283203125;0.21855437755584717;0.6333244442939758;11.674659729003906;13.163987159729004;12.617196083068848;21.361549377441406;12.862177848815918;13.037330627441406
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000000;1;targets_X;1.3720142841339111;0.9719511270523071;2.2133781909942627;32.14303970336914;220.2425994873047;201.43312072753906;2.2133781909942627;32.14303970336914;0.6399895548820496;0.7225481271743774;0.05388535186648369;0.9165741205215454;39.40328598022461;58.6972770690918;0.05388535186648369;0.9165741205215454;0.16405433416366577;0.03452557697892189;0.0691550150513649;0.20274372398853302;1.4738510847091675;0.6193395256996155;0.2765996754169464;0.39912500977516174
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;1000000;3;targets_Y;1.5772217512130737;0.9522184133529663;0.02369011379778385;1.1094125509262085;63.15726089477539;38.68204116821289;0.02369011379778385;1.1094125509262085;0.6458761096000671;0.6981559991836548;0.005064765457063913;0.23810435831546783;10.572744369506836;13.894124031066895;0.005064765457063913;0.23810435831546783;0.06288515776395798;0.03092527575790882;0.03246919438242912;0.08111283928155899;0.39596644043922424;0.13855084776878357;0.1581851989030838;0.47084739804267883
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000000;3;targets_Y;3.19443416595459;13.581588745117188;32.820194244384766;1910.87255859375;121.10002899169922;1816.539794921875;32.820194244384766;1910.87255859375;2.405111312866211;9.19590950012207;10.84727668762207;538.0662231445312;50.39033889770508;625.2582397460938;10.84727668762207;538.0662231445312;0.3263218104839325;0.39524340629577637;74.9815444946289;78.42223358154297;33.10109329223633;4.389789581298828;103.56492614746094;124.9436264038086
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;10000000;2;targets_X;0.8682807087898254;0.5831555724143982;0.012571112252771854;0.5182549953460693;94.60163879394531;156.32843017578125;0.012571112252771854;0.5182549953460693;0.5469855070114136;0.42220181226730347;0.002927719848230481;0.13160836696624756;20.91583251953125;46.913597106933594;0.002927719848230481;0.13160836696624756;0.0536428727209568;0.0208548903465271;0.019689230248332024;0.06351866573095322;3.4610512256622314;0.4074051082134247;0.15022125840187073;1.1992621421813965
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000000;2;targets_Z;4.995241641998291;6.378543853759766;4.479504108428955;594.6256713867188;358.37921142578125;5719.6806640625;4.479504108428955;594.6256713867188;3.66680645942688;3.7168474197387695;0.2015107274055481;20.313146591186523;203.85638427734375;3452.286865234375;0.2015107274055481;20.313146591186523;0.047346748411655426;0.03275291994214058;3.628774881362915;4.272872447967529;5.499802112579346;0.9816423654556274;6.222306728363037;12.295668601989746
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;20000;1000000;2;targets_X;0.529798150062561;0.5927063226699829;0.03523486107587814;1.1284918785095215;81.20689392089844;49.829044342041016;0.03523486107587814;1.1284918785095215;0.337191104888916;0.4376663267612457;0.004220142960548401;0.18022216856479645;9.989965438842773;17.49964714050293;0.004220142960548401;0.18022216856479645;0.07138896733522415;0.02167082577943802;0.02252044528722763;0.08703666925430298;0.4388069212436676;0.14864978194236755;0.22121858596801758;0.7090743184089661
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000000;3;targets_X;4.7942728996276855;9.568632125854492;17.161067962646484;892.2133178710938;233.24349975585938;1989.9044189453125;17.161067962646484;892.2133178710938;3.7820568084716797;5.666772365570068;2.997995615005493;136.9462890625;96.30401611328125;546.8428955078125;2.997995615005493;136.9462890625;0.21575619280338287;0.25278306007385254;8.633003234863281;8.825358390808105;5.292877197265625;3.686631917953491;11.261762619018555;12.724443435668945
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000000;1;targets_X;4.125997543334961;10.15872859954834;29.097660064697266;1758.358642578125;184.52401733398438;2017.885986328125;29.097660064697266;1758.358642578125;3.234532594680786;6.119106769561768;8.551629066467285;455.1377868652344;75.63658905029297;646.7492065429688;8.551629066467285;455.1377868652344;0.18595795333385468;0.3048970401287079;31.996932983398438;33.04144287109375;3.4474904537200928;3.214449167251587;68.56531524658203;69.99911499023438
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;500;1000000;3;targets_Y;4.593349456787109;129.9224090576172;0.04159165173768997;3.1616427898406982;4749.94384765625;18268.337890625;0.04159165173768997;3.1616427898406982;2.326399087905884;96.31428527832031;0.023121751844882965;1.1864503622055054;3523.95361328125;14606.341796875;0.023121751844882965;1.1864503622055054;0.1899530440568924;3.574300527572632;0.5012357234954834;0.5415895581245422;157.2124481201172;357.4305114746094;0.9503052830696106;1.950735092163086
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;1000;1000000;3;targets_Y;2.673076868057251;11.040640830993652;29.420894622802734;1688.1561279296875;111.79009246826172;3517.888427734375;29.420894622802734;1688.1561279296875;2.0553085803985596;7.05818510055542;8.735252380371094;439.0141906738281;43.48693084716797;1204.155517578125;8.735252380371094;439.0141906738281;0.1277209371328354;0.2986741364002228;52.50981521606445;81.30216979980469;3.4479458332061768;1.9555082321166992;110.59461212158203;138.152587890625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;100000;3;targets_Y;2.8253042697906494;10.636898040771484;28.19428825378418;1593.1480712890625;113.03772735595703;1760.6829833984375;28.19428825378418;1593.1480712890625;2.1648383140563965;6.783839225769043;8.038359642028809;382.3482666015625;47.84638214111328;626.5911865234375;8.038359642028809;382.3482666015625;0.24199984967708588;0.3037700653076172;37.57765197753906;38.89350891113281;3.7689502239227295;3.2490108013153076;56.98800277709961;59.89297103881836
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;200;1000000;1;targets_Z;113.61199188232422;50.13741683959961;0.0052597401663661;3.3389041423797607;10960.7177734375;13144.6591796875;0.0052597401663661;3.3389041423797607;92.05328369140625;17.49509048461914;0.0017517542000859976;1.3999711275100708;8366.287109375;9917.0888671875;0.0017517542000859976;1.3999711275100708;1.0237796306610107;0.2944190502166748;0.08751228451728821;0.9060921669006348;82.47798156738281;23.62987518310547;0.73563152551651;54.166046142578125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;500;1000000;2;targets_Y;3.866224765777588;3.074747085571289;0.033477358520030975;1.3881808519363403;202.11277770996094;366.08880615234375;0.033477358520030975;1.3881808519363403;2.230998992919922;2.6052722930908203;0.010594721883535385;0.46234893798828125;58.595699310302734;129.39601135253906;0.010594721883535385;0.46234893798828125;0.15028049051761627;0.11537820845842361;0.08212017267942429;0.18151752650737762;1.9173808097839355;0.8608101606369019;0.24472635984420776;0.46373873949050903
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000;1;targets_Y;9.731247901916504;66.93885040283203;19.930566787719727;1062.6832275390625;3217.70654296875;6764.5400390625;19.930566787719727;1062.6832275390625;7.285672187805176;40.230899810791016;4.030548572540283;192.1332550048828;1420.138916015625;2772.509521484375;4.030548572540283;192.1332550048828;4.231778144836426;1.5778777599334717;32.53731155395508;44.48204803466797;64.07693481445312;92.61587524414062;527.6001586914062;1653.838134765625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;2;targets_Y;3.7582449913024902;13.788898468017578;30.360124588012695;1647.8773193359375;91.99005126953125;1594.9091796875;30.360124588012695;1647.8773193359375;2.821148633956909;7.392332553863525;9.29283618927002;441.3669738769531;33.964019775390625;400.5272521972656;9.29283618927002;441.3669738769531;0.5511531829833984;0.3137166202068329;44.768402099609375;289.9491271972656;1.6172899007797241;1.1669723987579346;163.39236450195312;250.55198669433594
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;1000;3;targets_Y;7.845861434936523;62.15940475463867;20.212432861328125;1029.320556640625;3013.251953125;6468.75146484375;20.212432861328125;1029.320556640625;5.452393531799316;37.310264587402344;4.140984535217285;180.19464111328125;1309.6163330078125;2599.374267578125;4.140984535217285;180.19464111328125;0.5360280871391296;1.3267937898635864;25.87470245361328;26.09457778930664;35.958534240722656;77.87841033935547;578.606201171875;2842.214599609375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;1;targets_X;6.12896728515625;26.990812301635742;30.68528938293457;1855.810302734375;287.8199157714844;2489.486572265625;30.68528938293457;1855.810302734375;4.815593719482422;16.808956146240234;9.494911193847656;506.52667236328125;124.18682098388672;974.3518676757812;9.494911193847656;506.52667236328125;0.3831050992012024;0.6064825057983398;61.9255256652832;79.79122161865234;11.139649391174316;9.332539558410645;173.0889892578125;166.6488037109375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;200;1000000;2;targets_Z;84.4014892578125;25.729206085205078;0.001692219520919025;1.5052415132522583;8131.3359375;12071.046875;0.001692219520919025;1.5052415132522583;71.50581359863281;13.927011489868164;0.0007083405507728457;0.8721276521682739;6534.03173828125;9265.546875;0.0007083405507728457;0.8721276521682739;1.3123918771743774;0.09722305089235306;0.07649826258420944;1.3416656255722046;122.9600830078125;8.415614128112793;0.7880411744117737;91.10002899169922
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000000;3;targets_X;3.2077629566192627;11.502801895141602;27.472164154052734;1534.878173828125;129.6145782470703;1965.173583984375;27.472164154052734;1534.878173828125;2.5590009689331055;6.989081859588623;7.63093900680542;366.74163818359375;55.48552703857422;629.0443115234375;7.63093900680542;366.74163818359375;0.16191284358501434;0.315258651971817;27.081710815429688;28.897663116455078;4.0330305099487305;3.3589720726013184;46.16831970214844;49.10368347167969
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000;3;targets_Z;9.98202133178711;52.80375671386719;18.214527130126953;6696.88623046875;797.2139282226562;9772.564453125;18.214527130126953;6696.88623046875;7.944876194000244;28.16808319091797;3.3235819339752197;870.11328125;514.235107421875;6555.9228515625;3.3235819339752197;870.11328125;0.15029087662696838;0.16986393928527832;213.51150512695312;247.15924072265625;7.3634467124938965;2.9396448135375977;1489.1785888671875;1683.2310791015625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;1000000;1;targets_X;1.7385644912719727;1.6009392738342285;0.012425879016518593;0.7472912073135376;159.79502868652344;172.3616180419922;0.012425879016518593;0.7472912073135376;1.2473883628845215;1.161611795425415;0.004158050287514925;0.2149750143289566;34.298099517822266;54.37985610961914;0.004158050287514925;0.2149750143289566;0.3306325674057007;0.04577585309743881;0.04083108901977539;0.32043150067329407;2.260392427444458;0.6176341772079468;0.16274996101856232;0.6222684979438782
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;1000;1000000;1;targets_Y;3.185683250427246;16.73818588256836;23.122262954711914;1254.399658203125;147.41241455078125;2440.19091796875;23.122262954711914;1254.399658203125;2.4805586338043213;8.722312927246094;5.517054080963135;250.6232452392578;67.50715637207031;926.7498168945312;5.517054080963135;250.6232452392578;0.10766205191612244;0.4717828929424286;33.61728286743164;33.87461853027344;2.9815006256103516;3.933826208114624;57.89466857910156;61.898677825927734
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;2000;1000000;3;targets_Y;1.9217729568481445;2.790083885192871;4.9614081382751465;107.25389862060547;21.95044708251953;39.81344223022461;4.9614081382751465;107.25389862060547;1.2591912746429443;2.3058717250823975;0.2669280171394348;6.348898887634277;9.01136302947998;20.468311309814453;0.2669280171394348;6.348898887634277;0.0924919992685318;0.09212084859609604;0.39096173644065857;0.6535605788230896;0.9964855909347534;0.1941150426864624;3.7013742923736572;2.878964424133301
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;100000;1;targets_Y;2.0334155559539795;4.168044090270996;3.8686888217926025;333.9844665527344;813.4776611328125;207.30224609375;3.8686888217926025;333.9844665527344;1.638616919517517;2.4134795665740967;0.16003303229808807;13.408687591552734;99.54579162597656;57.797035217285156;0.16003303229808807;13.408687591552734;0.18241827189922333;0.10990668088197708;0.6536179780960083;0.7883602380752563;2.739250421524048;1.9590822458267212;1.2569109201431274;2.1756374835968018
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;500;1000000;1;targets_Z;79.18024444580078;21.38755226135254;9.975712776184082;3506.549072265625;7289.68017578125;11525.982421875;9.975712776184082;3506.549072265625;67.00251770019531;11.757441520690918;0.9990088939666748;351.4078369140625;5730.12744140625;8168.439453125;0.9990088939666748;351.4078369140625;0.4367836117744446;0.10301797091960907;4.2107768058776855;3.334831953048706;41.574317932128906;5.679434299468994;345.49676513671875;254.2573699951172
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000000;3;targets_Z;12.66761302947998;13.799753189086914;0.057962432503700256;5.890035629272461;1143.9293212890625;10045.8583984375;0.057962432503700256;5.890035629272461;9.77595329284668;7.569143295288086;0.0034748015459626913;0.6038353443145752;775.8964233398438;6675.55908203125;0.0034748015459626913;0.6038353443145752;0.23446275293827057;0.06754045188426971;0.10843727737665176;0.31327247619628906;367.34625244140625;2.826901912689209;0.7202376127243042;92.28579711914062
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000000;1;targets_Z;61.23884963989258;14.081934928894043;3.153843402862549;377.0181579589844;5478.41455078125;10710.6201171875;3.153843402862549;377.0181579589844;47.809322357177734;7.9272074699401855;0.10168733447790146;12.802957534790039;3759.04345703125;7260.734375;0.10168733447790146;12.802957534790039;0.9962002635002136;0.07153993844985962;0.2814033031463623;1.2577393054962158;36.98352813720703;2.754870891571045;8.855496406555176;27.085866928100586
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;2000;1000000;3;targets_Y;3.7666378021240234;11.867259979248047;27.134521484375;1750.74169921875;99.78531646728516;1780.5982666015625;27.134521484375;1750.74169921875;2.8992366790771484;6.913361549377441;7.465230464935303;439.94757080078125;36.57308578491211;483.9501037597656;7.465230464935303;439.94757080078125;0.15412814915180206;0.3434770405292511;24.74799156188965;24.20950698852539;4.341329097747803;1.6063604354858398;66.6751480102539;66.33333587646484
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;200;1000000;1;targets_Y;4.8713836669921875;64.7591781616211;39.13265609741211;2697.498779296875;271.7301330566406;2053.64697265625;39.13265609741211;2697.498779296875;3.9173567295074463;37.96756362915039;15.411239624023438;980.9923706054688;137.7469024658203;1119.9818115234375;15.411239624023438;980.9923706054688;0.14818184077739716;1.8660706281661987;318.9179992675781;338.54852294921875;6.391129970550537;72.16970825195312;962.7833251953125;943.1629638671875
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000000;2;targets_X;1.7548754215240479;0.7664299607276917;0.08177153021097183;1.5414104461669922;119.0965347290039;79.90184020996094;0.08177153021097183;1.5414104461669922;1.2876925468444824;0.5589075088500977;0.0074716052040457726;0.25789836049079895;22.54285430908203;22.123977661132812;0.0074716052040457726;0.25789836049079895;0.282055526971817;0.025572743266820908;0.028779398649930954;0.29498204588890076;0.7549818158149719;0.24651649594306946;0.15356098115444183;0.39662620425224304
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;100000;2;targets_Z;13.129796028137207;14.407806396484375;4.467273235321045;819.2047729492188;1178.229736328125;11030.5693359375;4.467273235321045;819.2047729492188;10.609367370605469;8.150246620178223;0.20202307403087616;26.472646713256836;829.1463623046875;7385.5712890625;0.20202307403087616;26.472646713256836;0.8148056864738464;0.0761670172214508;0.6356621980667114;1.1421759128570557;17.384531021118164;2.534005641937256;16.23923683166504;45.12447738647461
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;1000;1000000;3;targets_X;2.845837116241455;1.374603509902954;0.025366680696606636;0.7669728994369507;240.14747619628906;357.52984619140625;0.025366680696606636;0.7669728994369507;1.409802794456482;1.0756690502166748;0.004862368572503328;0.24899914860725403;62.88130187988281;106.91876983642578;0.004862368572503328;0.24899914860725403;0.5858615636825562;0.044372688978910446;0.04453219100832939;0.5911871194839478;2.9517481327056885;0.7685349583625793;0.17973753809928894;0.5651742219924927
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000000;3;targets_Y;1.218788504600525;0.8808115720748901;0.0892583578824997;3.592724561691284;30.86343002319336;50.398502349853516;0.0892583578824997;3.592724561691284;0.5979979038238525;0.6501095294952393;0.007222266402095556;0.34971752762794495;7.2834272384643555;17.270008087158203;0.007222266402095556;0.34971752762794495;0.059673458337783813;0.03150423243641853;0.031357839703559875;0.07750866562128067;1.061489462852478;0.1279222071170807;0.19934716820716858;46.45798873901367
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000;1;targets_X;5.216463088989258;15.720685005187988;29.10254669189453;1541.8681640625;240.59286499023438;2152.572021484375;29.10254669189453;1541.8681640625;4.140880584716797;9.006880760192871;8.565130233764648;387.77069091796875;96.43919372558594;647.0332641601562;8.565130233764648;387.77069091796875;0.3302670121192932;0.3833490014076233;42.442195892333984;43.63648986816406;43.75416946411133;3.649888515472412;143.4522247314453;191.90536499023438
