Source,Factor,Target,SamplesPerInput,N,RMSE_Marginal_Mean_Mean,RMSE_Marginal_Mean_Std,RMSE_Marginal_Variance_Mean,RMSE_Marginal_Variance_Std,RMSE_Msg_Mean_Mean,RMSE_Msg_Mean_Std,RMSE_Msg_Variance_Mean,RMSE_Msg_Variance_Std,MAE_Marginal_Mean_Mean,MAE_Marginal_Mean_Std,MAE_Marginal_Variance_Mean,MAE_Marginal_Variance_Std,MAE_Msg_Mean_Mean,MAE_Msg_Mean_Std,MAE_Msg_Variance_Mean,MAE_Msg_Variance_Std,MAPE_Marginal_Mean_Mean,MAPE_Marginal_Mean_Std,MAPE_Marginal_Variance_Mean,MAPE_Marginal_Variance_Std,MAPE_Msg_Mean_Mean,MAPE_Msg_Mean_Std,MAPE_Msg_Variance_Mean,MAPE_Msg_Variance_Std
Sampled_vs_Exact,gmf,targets_X,100000,10000,0.24371113333333336,0.0007165499488753925,4.867122133333333,0.11296292760394153,682.8401399999999,49.22237116915743,184.56547999999998,16.643238767175095,0.16506539666666667,0.001173865495375564,2.5532033666666667,0.02674431448482709,74.90273166666667,2.6392692539807947,45.279782666666655,1.0981544339191711,0.02874746833333333,0.009718412668970604,0.11166711966666666,0.004920769053061763,1.7937224,0.19574731884143398,1.471171,0.19501478680451378
Sampled_vs_Exact,gmf,targets_Y,10000,5000,1.3587002666666665,0.014747920302989645,32.64920433333334,0.49550041961670666,2184.8295333333335,109.70407994242203,2392.149133333333,233.73577943375153,0.9823433833333334,0.006695624599007436,16.292271666666668,0.21022048725643627,591.5330433333334,40.34022426666262,672.7906333333334,57.97370406764894,0.66629821,0.7957932649962712,0.6557539,0.019046595806337663,48.596236999999995,38.22823617257588,24.267733000000003,1.5799437233297255
Sampled_vs_Exact,gmf,targets_Y,10000,10000,1.3863093666666666,0.00801641979273378,31.685299666666666,0.6888574861045862,2243.483166666667,46.28179472992948,2394.0217333333335,112.64124253972584,1.0005777333333334,0.0015225389529774007,15.986118666666668,0.04652668245569808,624.6860333333334,9.715757600070795,688.24761,16.92296463623618,0.15034501,0.046807345567040005,0.6402378033333334,0.003913727987230749,22.638553,6.197324968300113,24.539349666666666,1.0587647770087256
Sampled_vs_Exact,gmf,targets_Y,10000000,5000,0.07371459666666666,0.0006751161038912715,0.6420823666666666,0.01529123182033851,17.67152,1.9740443174131124,57.59498466666667,6.0188645585912095,0.053762499,0.0004266452519494404,0.43468577999999997,0.010670078205580297,3.3513298999999996,0.054673539014865345,12.9777805,1.1630291238815782,0.006880249833333334,0.0011972987196460555,0.010279385333333333,0.00010460838089911021,0.22712541333333336,0.06945881326052249,0.05947785766666667,0.004320725413482827
Sampled_vs_Exact,gmf,targets_Y,10000000,10000,0.07346992166666667,0.00015912668372819596,0.6367321333333334,0.006067691665150219,16.133703,0.5284368820521519,55.86664066666666,5.855632433172041,0.05345104366666666,0.00038995366521464125,0.4287003266666667,0.0030718625590565336,3.2997257999999996,0.15866757489581806,13.029469666666666,0.8376239999721434,0.009920017900000001,0.004300057725720716,0.009978099666666665,0.00013409062977827124,0.27498732,0.03779226879369377,0.059628432333333335,0.0027540761048446614
Sampled_vs_Exact,wsf,targets_Y,10000000,5000,0.012892279333333333,0.0010217315771719755,0.17267639666666668,0.007733816413449011,1.10214558,0.27840945650898286,419.74146,21.819308589989724,0.006650580433333333,0.00028673959492885384,0.07302164,0.0013137496172787224,0.16554372333333334,0.029448385898164835,53.32975866666667,7.359818376239004,0.0019667332933333333,0.0022228326230737264,0.0014780059666666668,2.31276734879091e-5,0.011839302666666668,0.003713593097786068,0.019082302333333332,0.0022708674721007675
Sampled_vs_Exact,wsf,targets_Y,10000000,10000,0.012686592666666668,0.0008514495661542925,0.17393713666666666,0.006017358957294572,1.2092051666666666,0.19451928980202277,443.65834666666666,25.340250303997262,0.006583856133333333,0.0002513210007867693,0.07376426166666666,0.002345823286909806,0.1667188333333333,0.014045042291389986,57.462151,4.295316327615813,0.0012413434933333334,0.001216524524118273,0.001483127266666667,9.39923127193564e-6,0.012687081666666664,0.004753984915315185,0.019506662666666667,0.0019796774164222656
Sampled_vs_Exact,wsf,targets_Y,100000,5000,0.10445666800000002,0.0009834111384624399,1.4968598666666668,0.05247815438316542,4.5802125,2.3081150619940223,1249.0293,105.99214135854596,0.07058366666666667,0.00035020611964003967,0.7673638133333333,0.022289726152075872,0.9028513333333335,0.11864620095432195,202.00783666666666,11.753151734638392,0.0068185723,0.0008099281245240657,0.013403566333333334,8.348278812026657e-5,0.11410311333333334,0.032977219091157965,0.10686942866666667,0.00195668943421927
Sampled_vs_Exact,wsf,targets_Y,100000,10000,0.10696633833333334,0.0020741626544845356,1.4990372,0.014950143360182275,4.270975433333334,0.5335022266265093,1253.1605333333334,92.19060784403868,0.07158734333333333,0.0005548515455807374,0.7565615333333334,0.0130478171700608,0.9732307233333333,0.02431418100559083,217.79656999999997,17.511086834965454,0.008712457,0.0019384069075681714,0.013302784833333336,3.640729481276145e-5,0.07760209333333334,0.016605821678978526,0.11019619333333332,0.0032218372047223822
Sampled_vs_Exact,gmf,targets_Y,100000,5000,0.2410045866666667,0.002629576496326616,4.603721,0.06012667094559628,599.5030466666667,60.4631811224032,178.36213333333333,8.616651088824094,0.16414406666666667,0.0007936890828487652,2.5102268,0.011527539045260288,65.92417266666666,7.041327525557684,43.796111999999994,0.966158764214764,0.027226939000000002,0.007535302744061514,0.10465011466666667,0.0006313418446335805,2.4407117666666664,0.7545301064657548,1.3083426333333332,0.13506462923587115
Sampled_vs_Exact,gmf,targets_Y,100000,10000,0.24297343999999998,0.0015744021475150559,4.842854133333333,0.08462207191420783,709.3696466666667,43.60508633949174,194.75999333333334,9.356170808372053,0.16453052999999998,0.00023035453522776472,2.549621566666667,0.036334986256407784,75.70185,5.180057493088276,45.992614333333336,1.2342958635741796,0.026854941000000004,0.006429213574819319,0.11029815033333333,0.004074475765385079,1.7314281333333332,0.24156792551322562,1.519989833333333,0.1263353582717971
Sampled_vs_Exact,wsf,targets_Z,100000,5000,0.16182932,0.0015155855115433017,2.868427533333333,0.06479514392493724,9.467074666666667,0.04537825204140555,4854.877533333333,86.20525516610512,0.12175061866666666,0.0016842484063359935,1.8783748333333332,0.05096948974105336,5.383227433333334,0.07306047954854471,2497.9989,52.82225334771323,0.005673479333333333,0.0006643937281893419,0.010967664333333333,0.00017213981476210926,0.15079561333333333,0.12975589059832363,0.33599615,0.010889466066474524
Sampled_vs_Exact,wsf,targets_Z,100000,10000,0.15995502333333333,0.001849460336458547,2.8602832666666664,0.037826544990301934,9.193861666666665,0.24134088986604305,4807.002433333334,113.2274960927927,0.11991849833333333,0.0014202456859143502,1.8622420333333334,0.02073255474376788,5.2787535666666665,0.135515574528035,2482.324366666667,55.27383019742088,0.0038296165666666672,0.002954015215809232,0.010966087999999999,0.00015209025401714663,0.10191440666666667,0.01368668005155499,0.33841860333333335,0.003163603672180406
Sampled_vs_Exact,wsf,targets_Y,10000,5000,0.7271573,0.010495850031321903,8.824536666666665,0.218408526265193,24.20300333333333,4.989093600488702,2926.1959666666667,89.48776719000934,0.47640521666666663,0.0067695332042492515,4.532900166666667,0.061693892446281706,6.365812000000001,0.6932292859286098,678.8468666666666,34.87677936168035,0.04702541,0.01032280683786905,0.07815465,0.0005186959792595296,0.46696420666666666,0.023860893900357835,0.65791559,0.022646858641328156
Sampled_vs_Exact,wsf,targets_Y,10000,10000,0.7317783666666667,0.013021597871357142,8.398523166666667,0.37758805574737536,24.786103,1.2860811305438709,2762.5408666666667,95.63378423498322,0.4803200033333333,0.004696021079087438,4.3090862,0.14000589587985215,6.342178966666668,0.22151170502710094,639.9673,19.58201392681557,0.12348061999999999,0.12141709409574418,0.07756100366666667,0.0007585774726686392,0.50267678,0.11119845048810349,0.6713539233333333,0.016542863064555487
Sampled_vs_Exact,gmf,targets_X,1000,5000,7.5776013,0.014191563869778283,76.715772,0.8023088678133856,3306.209966666667,18.74016753082351,8422.738666666666,83.65369917303948,5.157475233333334,0.04633841138778222,45.72556,0.36380227225788175,1546.4663,24.7261268744217,3589.6912666666667,51.54145046584661,0.9562746,0.644626601623242,1.5962271333333333,0.03130941298816272,66.955927,7.768359689969884,104.44109366666667,5.502661295657796
Sampled_vs_Exact,gmf,targets_X,1000,10000,7.493885966666667,0.09870462044759282,77.407315,1.128461642934754,3344.5364666666665,66.36330452180137,8591.148333333334,161.66096391007125,5.108665333333334,0.05448074700601408,45.958386,0.6689861833640488,1571.2018666666665,52.247332588595675,3678.0215000000003,110.63397757375458,1.4630341900000001,1.2653959334735008,1.5943492666666665,0.056828990289229386,104.08436999999999,35.652109292142875,105.88898233333333,5.176699056899127
Sampled_vs_Exact,gmf,targets_X,10000,5000,1.3623025666666668,0.01956057115074443,31.671273666666668,1.148075242617108,2177.297,64.46755551655419,2328.6028666666666,213.91466005024824,0.9816221366666666,0.011581439684298013,16.054804666666666,0.3899313349415934,588.4489533333334,26.239796571515804,660.8599666666667,46.066197308257756,0.14144616666666665,0.028549911570728784,0.63454678,0.01477959282217207,15.030878333333334,1.048845438392775,23.794416000000002,0.7262157106252951
Sampled_vs_Exact,gmf,targets_X,10000,10000,1.3900444666666667,0.008453627685398353,31.77981133333333,0.22030534991536832,2192.7176999999997,46.873254306160675,2299.5089333333335,81.93400415128814,1.0009804566666667,0.004327467242467958,16.041092666666668,0.22722206225702146,610.3936133333333,22.595873268686283,659.8685166666666,18.411681221057336,0.15275005,0.03113883450437411,0.6429473333333333,0.01091076142958565,21.24041233333333,6.929450514977744,24.664678,0.9290562779788963
Sampled_vs_Exact,wsf,targets_Z,10000000,5000,0.024405951999999998,0.00034083537159749014,0.42702553000000004,0.01526461352358127,1.7544480333333334,0.07931521776824002,1703.2799333333332,69.22609190127187,0.013672935666666665,0.00016432297683018464,0.24056929000000002,0.005923463708532368,0.7419035333333333,0.009049753794625163,634.8025666666667,20.222196572166258,0.00021660570666666665,3.590069916814621e-5,0.0014913425666666666,3.731511604180449e-5,0.0086127885,0.0010968877295579292,0.06317651,0.0020201116678045298
Sampled_vs_Exact,wsf,targets_Z,10000000,10000,0.024706469999999998,0.0008574113356184407,0.4339399666666666,0.0056215046776582215,1.7665853,0.07611977485995343,1618.7542666666666,50.67215977253518,0.013802717,0.00020189632769567674,0.24144192333333334,0.0010581992182161805,0.7459992633333333,0.01906754414824401,612.0513433333334,8.776572413854591,0.00032676899666666664,1.2637301670057303e-5,0.0014979043666666669,1.2061176673249317e-5,0.011466022666666667,0.0038531739722058142,0.061927029333333335,0.0007707078231349008
Sampled_vs_Exact,wsf,targets_Z,1000,5000,4.739270533333333,0.12500727260693023,41.04431400000001,0.9637693903434567,369.11167666666665,12.156891299655262,10265.155666666667,40.53292457167817,3.121902,0.0047341332818161405,24.768738,0.7411363641678911,157.13837666666666,4.90644823772077,6592.357333333333,26.192522033843037,0.06333303600000001,0.022893110055976842,0.15171628333333334,0.002331941861675225,2.4175053666666666,1.0693326628288753,2.0457299333333334,0.0818218422790841
Sampled_vs_Exact,wsf,targets_Z,1000,10000,4.671251433333333,0.06371977976549623,41.45280433333333,0.10585493520064977,356.15319999999997,9.30404185807974,10332.137333333334,71.07831917211743,3.1372886333333336,0.05959211601288658,24.932618333333334,0.032760115297925274,155.53797,3.602909845680292,6667.537800000001,59.68286562590652,0.058870425000000004,0.0059321482697649265,0.15104013666666669,0.0006139081417715073,2.581778133333333,0.47485296059076376,1.9889008333333333,0.06345327205403464
Sampled_vs_Exact,wsf,targets_Y,1000,5000,3.269982733333334,0.09905609330729404,29.088216,0.5039292775300928,147.09624666666664,18.797129376969593,4300.2409333333335,250.03290593122614,2.1157234666666667,0.02574165323388016,15.890745666666666,0.4262658061870943,38.63936966666667,4.394350382417214,1207.0076000000001,101.90587025132557,0.22112314,0.07746868452823759,0.30922895,0.006207288669370879,3.985136766666667,1.6100385243322173,2.4318124333333335,0.20137747809738635
Sampled_vs_Exact,wsf,targets_Y,1000,10000,3.256217466666667,0.04073390393865211,28.884745,0.3005221300486855,153.00680333333332,0.9509294872036227,4235.7229,128.86723270106316,2.1146931666666666,0.02990620032323292,15.798034999999999,0.06037206207344542,38.48538033333333,2.0430560787938097,1180.4750999999999,47.18484182690459,0.25867679,0.10772409210243687,0.3090043466666667,0.004722573479633055,3.8653881,0.7018861931336944,2.460402633333333,0.05058882508225843
Prediction_vs_Exact,gmf,targets_Y,1000000,100,6.436484177907308,1.7172100673798714,27.386234283447266,37.610401471566256,48.792144775390625,27.206819705546568,152.77576192220053,21.98892341510058,4.891070365905762,1.192435603981438,21.020387808481853,29.031010979694504,29.670910835266113,14.40168027747024,84.91858800252278,43.27354817497644,0.27999993165334064,0.06498071311331055,0.44929109513759613,0.4804993596985504,29.03249792257945,41.777722923022615,0.6241734723250071,0.3359141051355346
Prediction_vs_Exact,gmf,targets_Y,1000000,200,6.08642578125,1.5551286171865737,24.817418893178303,36.31020044111387,247.48125203450522,324.53198915545175,252.01217142740884,107.99112517492945,3.40837025642395,1.1527903277186766,18.604640404383343,27.248976228861924,82.37320963541667,91.27911654535764,128.44554138183594,57.84114624171254,0.1783900186419487,0.07982903388470593,0.442309208214283,0.48992980784463513,2.3129594723383584,1.903560575426852,1.0153791904449463,0.45054758764635594
Prediction_vs_Exact,gmf,targets_Y,1000000,500,4.050569772720337,0.47805244732421903,46.091747760772705,72.60784053356495,1675.8283131917317,2663.0155797047423,6246.096593221028,10412.391893423903,2.211502949396769,0.12578250464344468,34.48874489466349,53.551287061719336,1202.1015644073486,2010.858315395786,4927.926896413167,8381.851873068701,0.15974465509255728,0.026762287088734273,1.2865747685233753,1.9814171674725651,53.338505228360496,89.9589523453087,119.58083625634511,205.98396284378885
Prediction_vs_Exact,gmf,targets_Y,1000000,1000,3.3512583573659263,0.07222760601569686,1.8730909029642742,0.6470655551372413,42.18857955932617,19.98778483957939,63.45011647542318,4.755235909506035,1.430410901705424,0.32567291673574084,1.4200845162073772,0.566611160355107,13.15731398264567,5.041540954355934,23.86781056722005,0.8628439386951716,0.20091317097345987,0.08522724590626447,0.06691115597883861,0.027238165312021518,0.62065323193868,0.18397209922087515,0.1839500516653061,0.04087411126212669
Prediction_vs_Exact,gmf,targets_Y,1000000,2000,3.549682299296061,1.7316694306283313,4.575885375340779,4.479874693428567,92.64605712890625,69.79698816209887,72.16481399536133,30.82218340644574,2.5637527306874595,1.4668897258783167,3.8695062001546225,3.983877085249435,19.974767367045086,9.80047881174751,34.14333470662435,14.726588771203165,0.25018305684129397,0.376724367877632,0.15057835603753725,0.13807759961682078,1.7012646993001301,0.7460506715857003,0.3459797402222951,0.13985027701179212
Prediction_vs_Exact,gmf,targets_Y,1000000,5000,1.9918675422668457,0.5098387131257717,3.170545140902201,2.2377848347236844,58.58999252319336,34.013918852817056,95.46570460001628,76.45726337776205,1.251812477906545,0.6389368238837556,2.6838242610295615,2.0082437655656604,17.294798851013184,10.400046026081604,42.95400524139404,29.99762706345704,0.11490864555040996,0.06077160180736614,0.10837724370261033,0.07686339865641253,1.4748099744319916,1.265264990851306,0.35709822177886963,0.22576898836450687
Prediction_vs_Exact,gmf,targets_Y,1000000,10000,1.767350157101949,0.4755812661158686,3.136040210723877,3.069112990863163,96.8907356262207,70.23348726710842,123.38317998250325,87.44100678404625,1.248051385084788,0.4466738510284483,2.4254753986994424,2.501838786533216,24.92523129781087,17.56326806425172,47.094696044921875,41.570236343475734,0.13461233923832575,0.05682064132727586,0.09398084506392479,0.08368926327706293,1.5801157156626384,0.8253337550509059,0.49482695013284683,0.462513065665051
Prediction_vs_Exact,gmf,targets_Y,1000000,20000,0.7338546315828959,0.33913014138602526,0.9695289532343546,0.3611820209856527,58.63085047403971,10.00301158583809,46.137044270833336,21.506549400369067,0.523868719736735,0.3635021022078437,0.7093745569388071,0.356700493664165,9.647153536478678,5.353073577097722,16.919454256693523,9.86196430446632,0.23553524414698282,0.30404908105123135,0.029910237217942875,0.01587270725597061,1.5379960735638936,1.8905073686622673,0.14904381334781647,0.09394137979376851
Prediction_vs_Exact,wsf,targets_Y,1000000,100,5.336176077524821,0.6308721448419432,63.59051640828451,13.93781891940501,222.21726989746094,155.93143076707145,2616.4673665364585,896.99264893802,4.370734294255574,0.9347800507451953,44.42236582438151,9.406640517932496,100.92980511983235,69.89552824184537,1359.7730305989583,462.1155581899731,0.1932273954153061,0.013286652413554053,1.611651102701823,1.1662083644783954,2.121706267197927,1.1740540442164018,24.32941500345866,11.907705268536935
Prediction_vs_Exact,wsf,targets_Y,1000000,200,5.3887583414713545,0.4674751304825533,53.776129404703774,13.095691264538349,258.30573018391925,74.28695116705791,1920.1455485026042,813.547364698347,4.413754224777222,0.4299401116387535,34.24505170186361,5.3720677125211225,125.04656473795573,44.366752686410486,1036.418965657552,427.30747857378105,0.23143690824508667,0.13228215815590488,1.1871022780736287,0.6018379759954603,4.131941954294841,1.9614808253383755,30.147028923034668,36.50048623153222
Prediction_vs_Exact,wsf,targets_Y,1000000,500,3.708154042561849,0.6802563068883725,25.347749710083008,9.959328838330428,184.52220153808594,63.493013071378144,2773.4413248697915,344.0253140180871,2.8759259382883706,0.5557360222506257,16.25990358988444,5.66862505269782,87.03061294555664,35.93230748954698,1227.3279825846355,295.4723981474376,0.2070700948437055,0.15725478635150572,0.5966769158840179,0.2942836336782898,8.513574838638306,4.689862193781168,14.778500080108643,13.277909889593136
Prediction_vs_Exact,wsf,targets_Y,1000000,1000,2.8826661109924316,0.2687711009295328,13.657358805338541,2.876986765387764,112.10362752278645,35.15306818974248,2825.9464518229165,600.5585596871755,2.2349363962809243,0.22017231830137393,7.606225967407227,0.9666114155698527,48.32038116455078,17.2845671082083,998.8595987955729,180.39509690123018,0.10212119668722153,0.028773116676109704,0.3682436446348826,0.0914172731400459,2.569103797276815,1.142307373853239,2.7296529610951743,1.0569431859307856
Prediction_vs_Exact,wsf,targets_Y,1000000,2000,3.5882622400919595,0.3017163330386518,12.184009552001953,1.4722944155718858,91.74777730305989,8.161373596721962,1868.1810302734375,326.00943042051796,2.630347569783529,0.4000134090055804,6.999978701273601,0.3570147103382917,34.005924224853516,2.5464679394154386,513.9539794921875,131.03089885326793,0.30182795226573944,0.21714744995964036,0.328501562277476,0.014881125040432628,4.696699738502502,3.2716028316640307,1.4869615236918132,0.2800763947756383
Prediction_vs_Exact,wsf,targets_Y,1000000,5000,3.7510062058766684,0.5931680401985067,9.581331253051758,1.0888409966313823,135.03625996907553,30.35050469798203,1683.8518473307292,163.14125190444582,2.926713705062866,0.49270021024197536,5.037772337595622,0.39657047822484487,50.00069681803385,12.651515055730359,449.7329508463542,57.57669075665665,0.20444640517234802,0.07919422590905438,0.23896372318267822,0.016391742640001122,3.621604402860006,2.188273467375646,1.6493285497029622,0.18523914584661202
Prediction_vs_Exact,wsf,targets_Y,1000000,10000,3.627530495325724,1.0043158049881236,11.494242986043295,1.8255010224474533,154.0694351196289,46.477161196565724,1733.6553141276042,178.89240528669603,2.8182050387064614,0.8720133514861013,7.401495297749837,1.5567919876208425,66.15388488769531,20.49203676658589,611.0528767903646,80.4913372360402,0.2964108387629191,0.11670668494299868,0.33418382207552594,0.05365887368398823,15.090945720672607,15.598826201205656,4.184680700302124,0.9313803828632063
Prediction_vs_Exact,wsf,targets_Y,1000000,20000,2.636648178100586,0.28963383744678706,6.79799763361613,0.46026020768167486,83.51207733154297,14.015827645894474,1237.5410970052083,140.38733554728543,2.0095680554707847,0.25694719587512904,4.068281491597493,0.4931717324830449,32.18253389994303,4.858059301185278,356.76723225911456,75.4606623385547,0.1515494485696157,0.02934999996350363,0.2029485156138738,0.023895621012149388,1.861114541689555,0.19788736301768614,1.4210246205329895,0.760578313437121
Prediction_vs_Exact,wsf,targets_X,100000,5000,3.130581537882487,0.032394480665817925,9.73251215616862,1.5629839221673234,131.0286127726237,24.77043054499073,1959.3631184895833,143.6099593018319,2.3463760217030845,0.07843724534622089,5.442434628804524,0.5785587759459582,54.880985260009766,7.877288930077298,650.7870686848959,47.7372981359692,0.2537810504436493,0.17176367205912071,0.22627286612987518,0.0193797211594939,3.899059851964315,2.1704501235270537,4.082126537958781,0.8346164982467571
Prediction_vs_Exact,wsf,targets_X,100000,10000,3.228841861089071,0.34458810028117354,11.12748114267985,0.9932806498065714,118.74030303955078,21.768957346608996,1678.9753824869792,431.1378716490617,2.4374400774637857,0.24856629638776737,6.811606089274089,1.4758247191820555,46.352194468180336,11.308344209709642,510.5814615885417,184.48788932235942,0.3499997506539027,0.25436182316081063,0.31070560216903687,0.056048886475339676,4.5694239139556885,3.70101294608902,2.3982868989308677,1.1847811660657743
Prediction_vs_Exact,wsf,targets_Z,1000000,100,70.32202911376953,42.982035696108966,36.316366831461586,3.7820292009475978,5859.928141276042,2871.4532638880432,10645.198893229166,841.4451148784111,58.43426005045573,33.44581091092465,19.87875811258952,2.410209509227568,4570.05078125,2265.005805865535,7540.717936197917,383.80185073360263,0.42626988887786865,0.3500078774011372,0.20077687750260034,0.06681876048934901,38.99478721618652,38.23981173675393,9.020222028096518,7.5373869133029485
Prediction_vs_Exact,wsf,targets_Z,1000000,200,86.7792371114095,25.726423933160515,36.98190943400065,12.314856292977023,8268.372233072916,2626.5099268366725,13314.937825520834,1337.1864419868612,72.12962086995442,19.619198505425075,16.968334197998047,2.815151886547229,6423.9365234375,1999.672538213173,9991.758138020834,766.2792989672992,1.097120503584544,0.1895585858617676,0.1698065623641014,0.10840584082422318,87.71251551310222,32.943690919020426,13.87170696258545,8.47049728958062
Prediction_vs_Exact,wsf,targets_Z,1000000,500,79.22246424357097,32.77873934091039,25.908767700195312,4.6215634171121405,7169.837646484375,3124.100050572884,12415.9111328125,779.1803192807752,66.02515284220378,28.40367236995057,13.082790692647299,1.6423796219003048,5480.483154296875,2583.40775261203,8620.341471354166,394.30247710513515,0.5807344913482666,0.4040933087295673,0.11549662053585052,0.036466770567298586,56.39447593688965,41.923446995627444,6.177163759867351,0.6614166308386227
Prediction_vs_Exact,wsf,targets_Z,1000000,1000,25.603463490804035,8.579131029078036,19.357824961344402,5.316437483832305,2172.9960123697915,610.7015090728894,10308.990234375,282.14431774137296,20.690251032511394,6.6878762706140025,10.139642715454102,2.0189919473269504,1519.9038899739583,400.77094997134054,6800.05712890625,342.6839539940845,0.25272921721140545,0.06703810773337146,0.08053797110915184,0.023383798411684704,18.965434074401855,6.823020479419727,2.3175357580184937,0.5237135722385625
Prediction_vs_Exact,wsf,targets_Z,1000000,2000,17.018564860026043,9.21473223543102,21.00758679707845,0.8751373736573835,1500.749491373698,856.4746119713766,10772.814127604166,318.3275400205457,14.110684394836426,7.9379962975345215,10.978452364603678,0.7516115334986151,1092.025370279948,663.8641558962838,7131.091471354167,350.1060605908262,0.338160698612531,0.25395529658700144,0.09913974503676097,0.024823307964095914,15.22034215927124,10.205527099327083,3.0292629400889077,1.0784779233957151
Prediction_vs_Exact,wsf,targets_Z,1000000,5000,28.98706595102946,27.931534673653143,14.331470807393393,0.6911399303134234,2586.3975830078125,2504.5626643368496,10225.052408854166,425.29480100303743,22.751173973083496,21.70557870729061,7.817131360371907,0.21521447185984796,1781.9451293945312,1712.3068013169875,6854.95458984375,352.20010171293893,0.4512958402434985,0.4751674545399987,0.06825815389553706,0.002988287580334917,138.73149426778158,198.384146531153,2.6110877195994058,0.31349611755200474
Prediction_vs_Exact,wsf,targets_Z,1000000,10000,4.57969864209493,0.6723691709261033,8.539445241292318,1.1914279683575935,350.52881876627606,64.31048582629133,8026.05078125,1045.5084198640498,3.557499090830485,0.5562699185407809,4.75529686609904,0.6477597180639268,224.69476826985678,35.02208367670948,5055.1123046875,737.3759939247167,0.12628709276517233,0.04029347822581825,0.04862061267097791,0.006565717054024073,4.376030604044597,0.9410748751382296,1.6932719945907593,0.27579574880603935
Prediction_vs_Exact,wsf,targets_Z,1000000,20000,6.759234984715779,4.1056873919075,3.8415567874908447,0.09592099934835517,433.4823760986328,256.297883722086,3844.4868977864585,124.21773544385037,5.411013762156169,3.4991667740866146,2.111246665318807,0.11068323880126227,268.19452412923175,165.81270633039128,2214.9566243489585,49.15723631205396,0.12375455970565478,0.12247086901879349,0.022471577549974125,0.0006395680015641591,7.241854230562846,6.524326393461312,0.6723847190539042,0.09609367821483139
Prediction_vs_Exact,gmf,targets_Y,1000,5000,8.26127831141154,1.034854713009818,61.35232289632162,2.088169164979193,2995.758056640625,150.83589987918097,6184.455403645833,344.5092120441876,5.83146317799886,0.8621092560457627,36.99234390258789,1.2171923518010026,1277.5952962239583,116.95974252464627,2479.9747721354165,209.45296418822815,0.5962292949358622,0.07156846706442405,1.3726977507273357,0.0773123863270244,38.74298095703125,4.845295117193119,79.94364929199219,8.258644815494392
Prediction_vs_Exact,gmf,targets_Y,1000,10000,9.422755241394043,0.8209923958547455,60.912347157796226,5.224497320537085,2928.0266927083335,251.5298103485317,6079.590494791667,593.331452439462,7.079054196675618,0.5663933106115975,36.81816609700521,2.956629686291526,1268.1042073567708,132.8063846334915,2417.5161946614585,309.8269082036734,1.9572128852208455,1.9718108022402556,1.435978889465332,0.12289550909119888,60.09307988484701,16.756670095307555,78.14000701904297,12.536764198243734
Prediction_vs_Exact,gmf,targets_X,10000000,5000,2.0197624365488687,0.5540625071586569,0.894715408484141,0.14183409026035337,161.54465993245444,65.87569574358226,190.0959218343099,125.2203264193451,1.3498690128326416,0.35175215052773584,0.6672278841336569,0.113849516504461,36.57046127319336,21.990385320049604,59.03438059488932,44.43322653708203,0.17415730158487955,0.10794420494147539,0.03179568983614445,0.006780031958683761,1.6312443216641743,0.987808536275545,0.5370530585447947,0.2870726363015727
Prediction_vs_Exact,gmf,targets_X,10000000,10000,0.9113402366638184,0.11598016871947456,0.6028790374596914,0.1528023089376003,112.54843139648438,36.10092916483691,124.90563201904297,28.44307308662108,0.5841687321662903,0.133714266000307,0.4441058536370595,0.12368913663966476,22.630237579345703,5.271998817038801,35.480051040649414,10.07748792613499,0.08515359585483868,0.03573796468214493,0.021372317026058834,0.004857412370333685,2.315410097440084,1.0263845892223704,0.3656142254670461,0.04455234565594228
Prediction_vs_Exact,wsf,targets_X,10000,5000,6.845901807149251,1.6218435717889472,13.987913767496744,1.5483160267439924,318.82349650065106,78.56634892410486,2091.058308919271,148.10777795807368,5.602345625559489,1.5583508891463882,8.377787113189697,0.5508111803802961,128.63251241048178,37.84961587379832,644.9608154296875,82.23946625744938,0.4366844097773234,0.13894889274593297,0.36609238386154175,0.01879250086462762,22.418566068013508,18.572046816616677,3.0840601126352944,0.5073519809564686
Prediction_vs_Exact,wsf,targets_X,10000,10000,5.382201194763184,1.8611068418684529,13.998688379923502,0.9013385673920872,256.7462615966797,75.31814375565784,2276.2255859375,278.32515957661235,4.264232238133748,1.4822288664657843,8.794322967529297,0.5323949027759923,107.78735860188802,27.79562923707799,776.1924031575521,148.3014754651544,0.883163740237554,0.596388238773642,0.37248915433883667,0.032284274415764695,13.577802181243896,10.35098971797649,4.576884746551514,1.3482552743807101
Prediction_vs_Exact,wsf,targets_X,1000000,100,6.735671838124593,2.7909874516332773,49.53252919514974,11.196720985897453,480.87693277994794,145.59890069698295,4286.255533854167,584.8434534370397,5.8818739255269366,2.649359864224448,32.53166961669922,11.805612670484491,290.58617146809894,63.2493297229608,2454.826904296875,274.72566493015336,0.389054795106252,0.249880755298161,1.1329521735509236,0.4190069791645899,63.19098711013794,63.17638256646634,69.67604128519694,39.147631173231034
